YEAR MONTH DAY PRCP TMAX TMIN TAVG
2000 7 16 0 32.71 14.37 23.54
2000 7 17 0 33.61 16.17 24.89
2000 7 18 0 32.05 19.23 25.64
2000 7 19 0 32.02 15.28 23.65
2000 7 20 0 27.44 16 21.72
2000 7 21 0 30.79 10.97 20.88
2000 7 22 0.6 34.04 20.63 27.34
2000 7 23 2.47 26.48 17.42 21.95
2000 7 24 0 20.17 15.01 17.59
2000 7 25 0 34.53 18.48 26.51
2000 7 26 43.92 26.53 17.47 22
2000 7 27 12.23 26.31 15.54 20.92
2000 7 28 0.57 25.58 17.04 21.31
2000 7 29 2.47 23.65 16.16 19.91
2000 7 30 0 26.72 12.42 19.57
2000 7 31 0 25.24 11.71 18.48
2000 8 1 0 32.84 16.83 24.84
2000 8 2 0 27.65 10.63 19.14
2000 8 3 0 24.56 7.31 15.93
2000 8 4 9.8 27.27 11.55 19.41
2000 8 5 2.42 24.48 17.11 20.8
2000 8 6 1.05 26.05 16.91 21.48
2000 8 7 0 28.98 14.45 21.71
2000 8 8 0 35.47 20.85 28.16
2000 8 9 0 29.98 12.19 21.09
2000 8 10 0 26.28 15.95 21.12
2000 8 11 0 28.37 7.82 18.09
2000 8 12 0 30.62 15.74 23.18
2000 8 13 0 28.84 17.28 23.06
2000 8 14 0 25.11 6.64 15.88
2000 8 15 0 27.13 10.2 18.66
2000 8 16 7.82 29.39 13.04 21.21
2000 8 17 0.57 30.62 19.7 25.16
2000 8 18 0.47 26.22 12.82 19.52
2000 8 19 6.07 26.64 16.38 21.51
2000 8 20 33.47 27.7 18.77 23.23
2000 8 21 0 25.58 11.73 18.66
2000 8 22 0 24.03 6.83 15.43
2000 8 23 0 31.45 15.1 23.27
2000 8 24 3.95 26.18 10.8 18.49
2000 8 25 0 22.28 9.77 16.02
2000 8 26 0 30.1 10.97 20.54
2000 8 27 0 23.25 4.86 14.05
2000 8 28 2.4 29.34 15.22 22.28
2000 8 29 0.4 30.35 19 24.68
2000 8 30 26.73 30.17 18.32 24.25
2000 8 31 5.05 19.18 14.6 16.89
2000 9 1 1.7 20.55 12.78 16.66
2000 9 2 3 22.08 11.13 16.61
2000 9 3 0.22 23.61 15.58 19.59
2000 9 4 0 23.54 5.26 14.4
2000 9 5 1 24.58 6.37 15.47
2000 9 6 0.12 28.66 18.38 23.52
2000 9 7 1.62 25.11 10.12 17.61
2000 9 8 0.68 23.04 10.55 16.8
2000 9 9 3.55 20.62 12.24 16.43
2000 9 10 0 20.32 7 13.66
2000 9 11 0 21.72 3.57 12.64
2000 9 12 8.95 30.02 17.23 23.62
