YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2012 7 107.36 28.22 14.63 21.43 175.36 13.59
2012 8 81.15 27.63 14.4 21.01 158.61 13.23
2012 9 74.58 25.49 9.84 17.66 128.14 15.64
2012 10 299.7 17.95 3.95 10.95 77.4 14.01
2012 11 65.83 9.64 -0.71 4.47 34.85 10.35
2012 12 100.04 3.31 -5.82 -1.26 18.67 9.12
2013 1 75.32 2.25 -9.1 -3.42 17.36 11.35
2013 2 102.58 1.71 -8.94 -3.62 19.53 10.65
2013 3 52.03 6.18 -5.89 0.14 40.59 12.07
2013 4 105.26 15.48 3.32 9.4 81.69 12.16
2013 5 112.94 21.62 7.71 14.67 131.35 13.92
2013 6 183.51 24.09 12.5 18.3 142.69 11.59
2013 7 48.31 28.37 13.67 21.02 180.47 14.7
2013 8 72.32 28.42 13.61 21.01 167.8 14.8
2013 9 143.13 23.2 11.65 17.43 109.37 11.55
2013 10 47.7 18.96 5.15 12.05 79.81 13.81
2013 11 55.49 11.53 0.25 5.89 38.71 11.28
2013 12 205.19 4.37 -6.11 -0.87 20.48 10.48
2014 1 133.43 3.01 -8.71 -2.85 18.34 11.71
2014 2 44.06 1.41 -11.2 -4.89 19.34 12.61
2014 3 85.35 5.38 -5.41 -0.02 38.04 10.79
2014 4 125.32 12.67 0.26 6.47 73.6 12.41
2014 5 34.71 20.48 6.01 13.25 128.11 14.48
2014 6 79.04 25.77 11.62 18.7 159.42 14.15
2014 7 34.96 28.27 15.58 21.93 171.6 12.69
2014 8 104.66 28.18 14.34 21.26 163.28 13.84
2014 9 92.16 24.44 10.68 17.56 119.81 13.76
2014 10 59.54 19.9 5.77 12.83 82.86 14.13
2014 11 181.03 9.72 -0.45 4.63 34.81 10.17
2014 12 79.53 4.78 -5.22 -0.22 20.77 10
2015 1 56.98 1.1 -10.44 -4.67 15.99 11.55
2015 2 156.76 0.95 -9.57 -4.31 19.12 10.52
2015 3 186.21 7.23 -3.49 1.87 42.42 10.72
2015 4 118.85 13.36 1.14 7.25 76.03 12.22
2015 5 86.09 20.63 7.17 13.9 126.72 13.46
2015 6 137.38 26.92 13.17 20.04 163.25 13.76
2015 7 102.66 26.64 14.27 20.46 162.98 12.37
2015 8 65.94 27.52 14.42 20.97 157 13.1
2015 9 56.87 23.33 8.18 15.76 118.46 15.16
2015 10 161.65 17.34 6.02 11.68 70.6 11.32
2015 11 76.68 11.98 0.07 6.03 39.54 11.92
2015 12 85.36 4.13 -5.96 -0.91 19.91 10.09
2016 1 73.08 1.04 -8.8 -3.88 15.65 9.84
2016 2 102.45 1.61 -11.21 -4.8 19.64 12.82
2016 3 40.63 5.04 -6.53 -0.74 37.77 11.57
2016 4 86.03 13.73 1.04 7.39 77.26 12.69
2016 5 25.38 23.53 6.29 14.91 147.3 17.24
2016 6 95.03 26.21 12.78 19.49 158.68 13.43
2016 7 23.27 28.82 14.57 21.7 180.81 14.25
2016 8 40.12 27.17 12.9 20.03 160.55 14.27
2016 9 52.22 24.17 9.44 16.81 121.36 14.73
2016 10 183.71 17.56 5.45 11.51 73.36 12.11
2016 11 87.2 10.71 -0.45 5.13 37.25 11.15
2016 12 110.44 3.88 -5.5 -0.81 19.44 9.38
2017 1 48.89 1.23 -10.69 -4.73 16.17 11.92
2017 2 115.68 3.36 -7.22 -1.93 21.79 10.58
2017 3 69.73 6.08 -4.65 0.72 39.5 10.73
