YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2015 1 130.88 4.4 -7.19 -1.39 20.02 11.59
2015 2 78.56 3.68 -7.82 -2.07 23.32 11.5
2015 3 97.09 8.16 -3.07 2.54 44.91 11.23
2015 4 120.08 15.29 4.16 9.72 79.71 11.13
2015 5 10.08 23.04 5.47 14.25 146.42 17.57
2015 6 122.97 28.7 14.95 21.82 170.86 13.75
2015 7 16.68 28.93 14.58 21.76 181.48 14.35
2015 8 72.19 29.15 15.23 22.19 166.96 13.92
2015 9 70.56 26.71 12.8 19.76 126.99 13.91
2015 10 78.17 17.29 4.65 10.97 72.8 12.64
2015 11 33.3 10.27 -1.53 4.37 36.61 11.8
2015 12 127.59 4.94 -5.15 -0.1 20.86 10.09
2016 1 70.99 1.59 -9.45 -3.93 16.52 11.05
2016 2 18.3 4.69 -7.93 -1.62 24.25 12.62
2016 3 179.65 9.26 -1.44 3.91 46.23 10.7
2016 4 44.27 16.61 2.14 9.38 89.02 14.47
2016 5 96.5 25.51 10 17.76 151.83 15.5
2016 6 104.95 23.62 10.93 17.27 145.04 12.68
2016 7 153.25 31.85 18.27 25.06 191.52 13.58
2016 8 75.9 30.24 15.09 22.66 177.01 15.16
2016 9 119.45 23.19 8.81 16 117.08 14.38
2016 10 132.86 18.53 6.77 12.65 75.1 11.75
2016 11 124.24 10.8 -0.75 5.03 37.74 11.55
2016 12 127.32 3.41 -6.43 -1.51 19.1 9.85
2017 1 84.12 5.45 -5.59 -0.07 21.12 11.04
2017 2 100.71 2.32 -9.25 -3.46 20.58 11.57
2017 3 87.2 9.84 -1.51 4.17 48.18 11.35
2017 4 33.36 16.73 3.6 10.17 87.28 13.14
2017 5 93.82 20.42 6.88 13.65 125.52 13.54
2017 6 64.34 27.98 14.25 21.12 167.41 13.73
2017 7 126.4 28.98 14.57 21.77 182.14 14.41
2017 8 11.32 28.92 13.9 21.41 170.7 15.02
2017 9 105.08 26.95 13.86 20.4 126.25 13.09
2017 10 74.69 19.25 5.81 12.53 79.98 13.44
2017 11 141.17 12.19 2.08 7.13 38.57 10.11
2017 12 105.74 4.5 -6.13 -0.81 20.7 10.64
2018 1 163.97 1.51 -10.51 -4.5 16.53 12.02
2018 2 47.66 3.1 -8.62 -2.76 21.73 11.72
2018 3 103.01 7.33 -2.65 2.34 41.43 9.98
2018 4 193.31 16.09 3.2 9.64 84.84 12.89
2018 5 92.47 23.42 9.84 16.63 137.59 13.58
2018 6 79.69 25.16 11.29 18.23 155.74 13.86
2018 7 86.22 31 17.45 24.23 187.58 13.55
2018 8 57.48 29.25 14.47 21.86 171.34 14.78
2018 9 202.71 24.2 10.76 17.48 118.13 13.44
2018 10 31.01 20.93 5.86 13.4 87.12 15.07
2018 11 53.52 10.59 -0.07 5.26 36.62 10.66
2018 12 98.29 5.58 -4.38 0.6 21.7 9.96
2019 1 83.06 2.85 -7.78 -2.47 17.92 10.63
2019 2 77.69 2.25 -10.17 -3.96 21.32 12.42
2019 3 106.86 6.94 -2.69 2.12 40.73 9.63
2019 4 137.08 16.87 3.84 10.35 88.26 13.04
2019 5 162.1 21.62 8.31 14.97 130.28 13.31
2019 6 112.21 28.79 15.28 22.03 170.3 13.51
2019 7 127.23 28.26 16.45 22.36 167.17 11.81
2019 8 24.65 29.89 14.5 22.19 175.56 15.39
2019 9 65.53 25.72 12.06 18.89 122.97 13.66
2019 10 141.17 17.9 5.4 11.65 74.12 12.51
2019 11 88.19 13.14 1.99 7.56 40.71 11.15
2019 12 131.65 4.65 -5.4 -0.37 20.51 10.05
2020 1 68.14 2.38 -8.37 -2.99 17.4 10.75
2020 2 129.69 4.3 -8.01 -1.86 23.6 12.31
2020 3 139.48 5.69 -5.17 0.26 38.76 10.86
2020 4 173.79 15.12 2.61 8.86 81.21 12.51
2020 5 131.85 22.64 9.62 16.13 132.76 13.02
2020 6 89.17 25.49 12.63 19.06 153.51 12.87
2020 7 174.28 28.82 16.51 22.66 172.2 12.32
2020 8 47.19 28.83 15.04 21.93 165.75 13.78
2020 9 154.24 24.15 10.23 17.19 119.24 13.92
2020 10 45.35 21.2 6.81 14.01 86.79 14.39
2020 11 43.04 10.32 -1.62 4.35 37.22 11.94
2020 12 43.06 6.48 -3.21 1.63 22.61 9.7
2021 1 70.79 3.32 -7.51 -2.09 18.52 10.83
2021 2 153.65 2.17 -8.83 -3.33 20.26 11.01
2021 3 57.73 9.25 -2.46 3.39 47.23 11.71
2021 4 119.08 15.67 3.07 9.37 83.08 12.61
2021 5 113.73 21.92 7.57 14.75 133.67 14.34
2021 6 85.92 29.07 13.99 21.53 177.33 15.08
2021 7 98.88 30.23 15.89 23.06 187.58 14.33
2021 8 56.01 28.46 15.59 22.02 160.52 12.87
2021 9 303.21 24.87 13.04 18.96 115.46 11.83
2021 10 75.88 17.84 3.36 10.6 77.77 14.49
2021 11 68.01 12.34 1.58 6.96 39.5 10.76
2021 12 53.5 2.92 -7.1 -2.09 18.58 10.02
2022 1 55.99 1.55 -9.8 -4.13 16.51 11.35
2022 2 110.44 5.32 -6.81 -0.75 25.07 12.13
2022 3 145.68 6.67 -4.18 1.25 40.85 10.85
2022 4 40.5 16.75 3.18 9.96 88.06 13.57
2022 5 62.62 21.61 7.82 14.72 130.95 13.79
2022 6 71.23 26.26 11.92 19.09 162.2 14.34
2022 7 34.26 31.12 16.62 23.87 192.4 14.5
2022 8 51.26 28.68 14.97 21.82 164.87 13.71
2022 9 90.16 25.76 11.19 18.48 126.51 14.57
2022 10 31.03 21.05 6.42 13.73 86.77 14.63
2022 11 68.58 10.88 0.77 5.82 36.53 10.11
2022 12 32.84 5.85 -5.56 0.14 22.64 11.41
2023 1 98.3 2.68 -7.59 -2.45 17.63 10.27
2023 2 90.24 2.32 -9.64 -3.66 21.38 11.97
2023 3 145 10.6 -0.62 4.99 50.29 11.22
2023 4 123.06 16.94 2.87 9.9 90.22 14.07
2023 5 79.33 23.23 7.87 15.55 142.41 15.36
2023 6 75.95 29.24 15.23 22.24 174.29 14.01
2023 7 92.51 29.58 16.46 23.02 179.04 13.12
2023 8 215.05 27.96 17.12 22.54 148.67 10.85
2023 9 87.98 26.56 13.59 20.08 123.71 12.97
2023 10 100.33 16.58 2.96 9.77 72.43 13.62
2023 11 113.54 12.67 1.3 6.99 40.18 11.37
2023 12 132.38 3.97 -5.59 -0.81 19.5 9.56
2024 1 69.17 3.34 -7.63 -2.14 18.59 10.97
2024 2 65.65 6.05 -5.19 0.43 25.79 11.24
2024 3 93.98 5.23 -5.31 -0.04 37.56 10.55
2024 4 107.49 16.31 2.9 9.61 86.43 13.41
2024 5 31.17 23 7.84 15.42 140.25 15.15
2024 6 79.57 25.24 11.11 18.18 157.02 14.13
2024 7 72.65 30.79 17.1 23.95 187.31 13.69
2024 8 65.89 28.89 13.75 21.32 171.04 15.14
2024 9 131.98 24.7 10.55 17.62 121.73 14.15
2024 10 68.1 22.33 8.92 15.62 88.03 13.4
2024 11 29.23 12.09 -0.83 5.63 40.96 12.91
2024 12 146.5 4.6 -4.97 -0.19 20.36 9.57
2025 1 55.55 2.96 -8.46 -2.75 18.24 11.43
2025 2 97.35 2.29 -8.69 -3.2 20.42 10.98
2025 3 28.1 8.78 -2.62 3.08 45.9 11.4
2025 4 80.82 16.58 3.41 9.99 86.84 13.17
2025 5 53.23 22.06 6.76 14.41 136.67 15.31
2025 6 173.21 27.88 14.2 21.04 166.82 13.68
2025 7 49.27 28.28 14.64 21.46 175.82 13.64
2025 8 37.07 28.88 15.06 21.97 166.15 13.83
2025 9 40.38 26.61 13.12 19.87 126.4 13.5
2025 10 88.65 18.92 4.27 11.6 80.94 14.65
2025 11 46.64 13.36 2.92 8.14 40.76 10.44
2025 12 59.11 4.24 -6.54 -1.15 20.41 10.77
2026 1 85.24 1.92 -8.72 -3.4 16.83 10.64
2026 2 111.61 5.26 -5.17 0.05 24.31 10.42
2026 3 30.28 6.23 -5.73 0.25 40.64 11.96
2026 4 138.47 13.87 1.97 7.92 76.4 11.9
2026 5 111.88 23.19 10.54 16.86 133.7 12.65
2026 6 77.91 25.68 12.99 19.34 153.56 12.68
2026 7 111.74 30.65 17.18 23.92 185.68 13.48
2026 8 114.09 28.43 15.43 21.93 160.96 13
2026 9 96.02 26.07 12.75 19.41 124.08 13.32
2026 10 138.86 21.77 8 14.89 87.28 13.78
2026 11 197.91 9.88 0.03 4.96 34.74 9.85
2026 12 86.48 6.09 -3.91 1.09 22.32 10.01
2027 1 180.77 3.74 -6.66 -1.46 18.88 10.4
2027 2 113.96 4.07 -8.33 -2.13 24.11 12.4
2027 3 121.58 8.32 -2.38 2.97 44.75 10.7
2027 4 260.32 15.51 2.92 9.21 83.24 12.59
2027 5 218.07 20.78 7.73 14.25 126.18 13.05
2027 6 99.57 27.79 14.47 21.13 165.26 13.32
2027 7 74.26 28.18 14.2 21.19 176.58 13.98
2027 8 44.9 28.98 14.44 21.71 168.58 14.54
2027 9 72.84 25.56 12.57 19.07 120.45 12.98
2027 10 25.95 17.83 3.82 10.82 76.25 14.01
2027 11 57.44 12.64 1.7 7.17 39.7 10.94
2027 12 76.81 3.39 -6.8 -1.7 19.06 10.19
2028 1 35.15 3.31 -7.05 -1.87 18.37 10.36
2028 2 126.65 6.09 -4.67 0.71 25.63 10.76
2028 3 81.89 6.72 -4.96 0.88 41.56 11.67
2028 4 54.41 18.24 4.57 11.4 92.97 13.67
2028 5 52.64 23.73 8.73 16.23 142.93 15
2028 6 74.89 26.99 13.29 20.14 163.1 13.71
2028 7 62.14 31.27 17.44 24.36 190.05 13.82
2028 8 43.72 28.22 14.06 21.14 164.65 14.16
2028 9 125.2 25.68 12.04 18.86 123.65 13.63
2028 10 92.2 19.9 7.3 13.6 80.19 12.6
2028 11 47.81 10.42 -1.4 4.51 37.31 11.82
2028 12 88.72 4.73 -6.41 -0.84 21.14 11.14
2029 1 72.56 1.44 -10.76 -4.66 16.45 12.2
2029 2 49.12 2.69 -8.92 -3.11 21.12 11.62
2029 3 125.33 9.2 -2.02 3.59 46.65 11.22
2029 4 153.33 16.24 2.59 9.42 86.6 13.65
2029 5 30.83 23.38 8.23 15.81 141.88 15.15
2029 6 65.56 28.96 14.32 21.64 175.18 14.64
2029 7 64.7 28.34 14.31 21.32 177.68 14.03
2029 8 85.05 29.6 16.26 22.93 167.16 13.34
2029 9 297.26 23.43 12.81 18.12 106.92 10.62
2029 10 37.93 19.04 4.67 11.86 80.85 14.36
2029 11 91.74 11.9 0.76 6.33 39.18 11.14
2029 12 73.17 2.99 -7.53 -2.27 18.82 10.52
2030 1 134.02 3.86 -8.65 -2.4 19.52 12.51
2030 2 38.71 4.74 -7.17 -1.22 24.15 11.91
2030 3 50.52 6.4 -5.37 0.51 40.91 11.76
2030 4 152.34 17.46 5.04 11.25 88.19 12.43
2030 5 102.53 22.62 9.01 15.82 134.51 13.61
2030 6 68 26.88 13.27 20.08 162.25 13.61
2030 7 41.59 31.84 16.95 24.39 197.39 14.89
2030 8 198.65 27.14 14.34 20.74 154.89 12.79
2030 9 164.67 24.94 11.49 18.22 120.69 13.46
2030 10 34.43 21.88 7.51 14.7 88.63 14.37
2030 11 83.54 10.92 -0.72 5.1 38 11.64
2030 12 70.42 7.38 -2.29 2.55 23.64 9.67
2031 1 46.33 3.13 -8.21 -2.54 18.42 11.34
2031 2 94.24 2.97 -8.36 -2.69 22.22 11.33
2031 3 96.54 7.49 -3.54 1.97 43.26 11.03
2031 4 49.84 14.62 1.31 7.96 81.61 13.31
2031 5 118.71 21.46 9.06 15.26 126.82 12.39
2031 6 88.24 29.84 15.14 22.49 179.71 14.71
2031 7 106 27.9 14.54 21.22 172.73 13.36
2031 8 152.44 29.8 16.55 23.18 166.89 13.25
2031 9 59.29 25.26 10.91 18.08 123.29 14.36
2031 10 338.29 19.16 6.4 12.78 77.75 12.76
2031 11 57.95 14.35 1.94 8.15 43.95 12.42
2031 12 50.57 3.58 -6.75 -1.58 19.35 10.33
2032 1 127.44 3.75 -7.04 -1.64 19.03 10.8
