year,month,precip,TMAX,TMIN,TAVG,ET,DIF
2080,9,41.4,24.6,10.08,17.34,115.28,14.5136666666667
2080,10,98.38,18.05,4.92,11.48,115.07,13.1290322580645
2080,11,54.48,7.17,-3.14,2.02,73.9,10.3163333333333
2080,12,96.32,3.11,-8.39,-2.64,62.35,11.5006451612903
2081,1,85.52,2.55,-7.46,-2.46,54.54,10.0106451612903
2081,2,110.93,4.06,-7.87,-1.91,50.16,11.9325
2081,3,60.62,5.64,-6.31,-0.33,43.44,11.9525806451613
2081,4,289.36,13.57,2.5,8.03,41.8,11.065
2081,5,66.68,21.61,7.91,14.76,45.02,13.7006451612903
2081,6,144.54,25.41,13.5,19.46,46.09,11.9143333333333
2081,7,106.67,29.67,15.49,22.58,64.18,14.1848387096774
2081,8,284.44,27.11,17.1,22.1,82.21,10.0096774193548
2081,9,59.54,24.65,10.73,17.69,86.21,13.9183333333333
2081,10,109.4,16.44,3.82,10.13,85.43,12.6174193548387
2081,11,103.26,9.95,-1.29,4.33,80.44,11.2343333333333
2081,12,230.82,4.73,-5.25,-0.26,64.35,9.98096774193548
2082,1,92.26,2.12,-8.68,-3.28,57.85,10.7941935483871
2082,2,61.14,-0.76,-14.71,-7.74,42.23,13.9503571428571
2082,3,86.36,7.95,-3.34,2.31,61.72,11.29
2082,4,71.93,13.42,0.33,6.87,64.23,13.0913333333333
2082,5,69.48,20.92,7.25,14.08,57.35,13.6712903225806
2082,6,59.23,26.25,11.27,18.76,52.86,14.9793333333333
2082,7,68.18,29.19,15.83,22.51,52.8,13.3590322580645
2082,8,150.88,26.53,13.3,19.91,57.89,13.2325806451613
2082,9,108.66,21.93,9.1,15.51,77.72,12.8353333333333
2082,10,30.3,18.99,4,11.5,73.88,14.9945161290323
2082,11,87.94,9.46,-0.63,4.41,60.74,10.0846666666667
2082,12,45.84,3.74,-5.82,-1.04,56.19,9.55870967741935
2083,1,66.65,-3.43,-17.32,-10.38,32.13,13.8964516129032
2083,2,165.36,3.86,-6.9,-1.52,64.76,10.7632142857143
2083,3,93.67,8.03,-3.99,2.02,77.18,12.0158064516129
2083,4,134.59,15.64,2.21,8.93,89.45,13.4236666666667
2083,5,93.56,24.6,8.26,16.43,99.55,16.3412903225806
2083,6,70.93,27.12,12.77,19.94,69.57,14.359
2083,7,97.03,30.16,16.24,23.2,57.15,13.9225806451613
2083,8,118.93,29.18,15.85,22.52,52.74,13.3232258064516
2083,9,142.22,27.31,13.54,20.43,59.86,13.7716666666667
2083,10,31.79,22.97,8.35,15.66,83.32,14.6225806451613
2083,11,118.91,11.91,-0.18,5.86,53.57,12.089
2083,12,74.51,2.35,-8.06,-2.86,41.52,10.4106451612903
2084,1,92.74,1.91,-8.96,-3.53,51.02,10.8654838709677
2084,2,168.68,4.07,-7.03,-1.48,63.14,11.0989285714286
2084,3,87.47,8.23,-2.65,2.79,82.35,10.878064516129
2084,4,125.74,15.29,1.99,8.64,108.33,13.2966666666667
2084,5,106.02,21.72,8.15,14.94,110.16,13.5670967741935
2084,6,51.08,27.93,12.83,20.38,106.74,15.1013333333333
2084,7,132.71,28.23,16.33,22.28,67.25,11.8990322580645
2084,8,70.25,28.77,15.28,22.03,54.63,13.4845161290323
2084,9,129.97,23.02,10.15,16.59,44.22,12.8733333333333
2084,10,86.81,17.01,5.25,11.13,41.87,11.7648387096774
2084,11,48.38,8.2,-3.48,2.36,44.88,11.6826666666667
2084,12,33.19,2.47,-7.82,-2.67,31.61,10.2916129032258
2085,1,160.31,-0.96,-12.06,-6.51,32.39,11.0974193548387
2085,2,42.32,0.4,-11.76,-5.68,45.83,12.1578571428571
2085,3,66.04,10.34,-5.03,2.66,93.14,15.3774193548387
2085,4,71.05,15.19,1.46,8.33,117.4,13.7343333333333
2085,5,127.72,21.4,8.07,14.73,133.43,13.3248387096774
2085,6,201.32,26.72,14.25,20.49,123.52,12.473
2085,7,102.6,30.38,18.2,24.29,105.66,12.1754838709677
2085,8,87.79,27.08,13.8,20.44,67.8,13.2822580645161
2085,9,93.52,23.92,10.52,17.22,47.9,13.404
2085,10,108.23,19.55,6.21,12.88,40.16,13.3377419354839
2085,11,114.02,9,-0.13,4.43,28.35,9.13233333333333
2085,12,170.18,2.53,-8.18,-2.83,31.91,10.711935483871
2086,1,60.23,5.61,-5.31,0.15,38.62,10.9154838709677
2086,2,49.02,7.91,-4.63,1.64,59.28,12.5410714285714
2086,3,151.24,10.24,-0.87,4.69,81.29,11.1109677419355
2086,4,138.85,19.37,4.58,11.98,132.97,14.792
2086,5,179.62,22.32,9.71,16.01,145.57,12.6083870967742
2086,6,165.42,27.26,14.53,20.9,155.15,12.7336666666667
2086,7,157.86,29.65,17.47,23.56,131.85,12.1764516129032
2086,8,168.18,30.16,15.38,22.77,112.21,14.7783870967742
2086,9,59.52,26.06,11.4,18.73,68.05,14.6656666666667
2086,10,132.19,19.46,4.91,12.18,42.71,14.5412903225806
2086,11,159.7,11.23,0.55,5.89,27.75,10.6816666666667
2086,12,146.95,4.69,-5.99,-0.65,23.64,10.6741935483871
2087,1,73.52,0.93,-8.35,-3.71,27.94,9.27451612903226
2087,2,93.74,4.3,-9.62,-2.66,36.78,13.9217857142857
2087,3,52.75,9.11,-3.42,2.85,62.94,12.5325806451613
2087,4,69.86,16.66,3.14,9.9,110.42,13.5126666666667
2087,5,24.16,27.97,10.48,19.22,179.76,17.4874193548387
2087,6,185.59,25.55,12.01,18.78,163.17,13.5333333333333
2087,7,78.77,28.35,14.88,21.62,162.57,13.4745161290323
2087,8,130.58,29.79,16.5,23.15,136.36,13.2890322580645
2087,9,118.19,25.9,11.04,18.47,100.6,14.863
2087,10,138.24,16.61,4.49,10.55,48.02,12.1251612903226
2087,11,52.87,12.14,0.16,6.15,30.97,11.9833333333333
2087,12,53.89,3.73,-6.41,-1.34,18.79,10.1390322580645
2088,1,100.96,0.77,-10.13,-4.68,18.29,10.9029032258065
2088,2,39.95,-0.13,-11.08,-5.61,26.28,10.955
2088,3,72.02,7.89,-3.45,2.22,43.91,11.3403225806452
2088,4,98.98,13.97,1.97,7.97,76.89,12.006
2088,5,178.13,22.15,6.87,14.51,136.98,15.2822580645161
2088,6,94.87,28.91,14.59,21.75,173.76,14.3206666666667
2088,7,144.78,28.44,16.02,22.23,171,12.411935483871
2088,8,94.32,28.08,16.17,22.13,154.81,11.9087096774194
2088,9,97.97,24.39,10.63,17.51,119.64,13.759
2088,10,88.24,17.61,4.63,11.12,74.94,12.9748387096774
2088,11,0.34,8.9,-3.45,2.72,35.08,12.3436666666667
2088,12,55.2,4.34,-7.39,-1.52,20.83,11.7329032258065
2089,1,166.88,4.7,-6.05,-0.68,20.12,10.7454838709677
2089,2,66.92,4.22,-5.98,-0.88,22.81,10.2046428571429
2089,3,158.09,10.03,-0.15,4.94,47.26,10.1848387096774
2089,4,186.73,15.17,3.16,9.17,60.86,12.0106666666667
2089,5,114.72,20.39,6.77,13.58,99.74,13.6241935483871
2089,6,425.46,25.13,13.69,19.41,136.51,11.4443333333333
2089,7,58.01,31.18,18.34,24.76,177.11,12.8458064516129
2089,8,150.94,27.67,13.12,20.4,176.67,14.5490322580645
2089,9,95.03,23.24,9.52,16.38,142.23,13.7176666666667
2089,10,129.67,19.32,6.83,13.08,99.71,12.4967741935484
2089,11,78.05,12,2.5,7.25,55.55,9.503
2089,12,116.92,8.03,-2.49,2.77,32.45,10.5167741935484
2090,1,72.14,6.69,-3.99,1.35,23.38,10.6767741935484
2090,2,103.91,2.86,-8.33,-2.73,18.07,11.1982142857143
2090,3,143.42,8.21,-2.54,2.83,28.55,10.7522580645161
2090,4,70.51,15.4,1.61,8.51,63.6,13.784
2090,5,174.49,21.24,7.85,14.55,77.08,13.3874193548387
2090,6,87.78,25.8,15.11,20.45,107.69,10.6893333333333
2090,7,90.48,31,17.51,24.25,167.54,13.4961290322581
2090,8,330.72,28.48,16.54,22.51,161.76,11.9448387096774
2090,9,131.46,24.22,9.79,17,160.29,14.4266666666667
2090,10,81.84,19.62,3.07,11.34,133.2,16.5487096774194
2090,11,74.7,13.56,1.96,7.76,79.53,11.6
2090,12,221.99,11.67,0.5,6.09,57.44,11.1709677419355
2091,1,91.56,0.26,-11.47,-5.6,20.31,11.7248387096774
2091,2,122.27,1.26,-11.33,-5.03,16.92,12.5907142857143
2091,3,108.53,6.21,-4.96,0.63,22.07,11.1648387096774
2091,4,63.04,18.63,3.17,10.9,47.62,15.4643333333333
2091,5,70.15,23.22,8.22,15.72,84.56,15.0077419354839
2091,6,155.08,26.5,13.51,20,88.74,12.994
2091,7,193.68,29.99,16.45,23.22,129.98,13.5393548387097
2091,8,164.11,28.84,15.41,22.13,158.65,13.4251612903226
2091,9,638.9,22.87,10.32,16.6,141.45,12.545
2091,10,274.79,17.45,5.34,11.4,123.2,12.1106451612903
2091,11,186.44,8.11,-1.98,3.07,74.45,10.085
2091,12,111.71,1.58,-9.16,-3.79,41.96,10.7425806451613
2092,1,111.56,1.35,-10.27,-4.46,32.73,11.6283870967742
2092,2,134.1,5,-6.35,-0.67,28.07,11.3507142857143
2092,3,98.62,7.88,-3.49,2.2,25.19,11.368064516129
2092,4,71.26,15.4,1.81,8.6,34.88,13.5886666666667
2092,5,135.58,21.43,8.38,14.9,49.85,13.0458064516129
2092,6,24.66,26.2,11.96,19.08,90.65,14.246
2092,7,189.52,29.93,17.34,23.64,95.77,12.5967741935484
2092,8,112.33,28.68,16.29,22.49,122.11,12.39
2092,9,94.66,23.68,9.49,16.59,140.49,14.1923333333333
2092,10,29.5,17.62,2.53,10.07,125.73,15.0932258064516
2092,11,101.06,10.34,-1.21,4.57,92.17,11.5486666666667
2092,12,141.44,3.78,-6.9,-1.56,59.65,10.6877419354839
2093,1,125.7,1.64,-8.96,-3.66,42.05,10.5954838709677
2093,2,111.9,0.46,-11.42,-5.48,30.55,11.885
2093,3,241.48,9.28,-1.6,3.84,34.71,10.8764516129032
2093,4,60.95,12.64,1.17,6.9,31.25,11.4693333333333
2093,5,166.32,20.91,8.1,14.51,41.44,12.8077419354839
2093,6,181.81,26.58,13.71,20.15,57.43,12.8646666666667
2093,7,123.46,29.18,14.94,22.06,97.95,14.241935483871
2093,8,186.46,29.14,14.92,22.03,97.8,14.2206451612903
2093,9,271,24.81,12.98,18.9,108.69,11.8296666666667
2093,10,60.44,18.7,5.41,12.06,118.04,13.2912903225806
2093,11,94.81,10.02,0.07,5.04,83.65,9.94666666666667
2093,12,176.95,4.16,-5.61,-0.72,64.71,9.76645161290323
2094,1,82.15,-0.47,-10.95,-5.71,43.98,10.4783870967742
2094,2,124.56,0.15,-10.62,-5.23,37.68,10.7714285714286
2094,3,117.34,5.93,-4.3,0.82,42.84,10.23
2094,4,40.24,18.89,3.83,11.36,55.06,15.0673333333333
2094,5,81.54,20.32,6.94,13.63,42.95,13.3793548387097
2094,6,29.77,27.35,13.26,20.31,51.27,14.093
2094,7,191.92,27.3,15.75,21.53,56.39,11.5454838709677
2094,8,150.86,27.97,14.64,21.3,92.97,13.3309677419355
2094,9,145.62,24.3,11.65,17.97,82.85,12.6496666666667
2094,10,63.36,18.78,5,11.89,94.9,13.7787096774194
2094,11,104.09,8.28,-2.17,3.06,73.1,10.4443333333333
2094,12,51.3,3.78,-7.45,-1.84,62.11,11.2306451612903
2095,1,198.37,1.95,-8.43,-3.24,56.9,10.3870967741935
2095,2,59.75,5.35,-7.04,-0.85,67.05,12.3889285714286
2095,3,101.89,8.02,-2.91,2.56,61.47,10.9248387096774
2095,4,135.1,16.68,3.2,9.94,73.27,13.482
2095,5,133.26,20.92,7.46,14.19,57.09,13.4596774193548
2095,6,162.79,26.35,14.95,20.65,48.49,11.3966666666667
2095,7,179.51,28.63,17.03,22.83,49.58,11.591935483871
2095,8,41.28,28.5,14.83,21.66,61.57,13.6690322580645
2095,9,64.2,24.38,10.39,17.39,85.69,13.9863333333333
2095,10,73.24,17.38,4.11,10.74,67.74,13.2790322580645
2095,11,9.84,10.33,-1.83,4.25,66.21,12.157
2095,12,96.79,2.53,-8.01,-2.74,53.02,10.5361290322581
2096,1,190.25,0.82,-10.71,-4.95,50.68,11.5309677419355
2096,2,123.77,0.72,-12.02,-5.65,52.59,12.7371428571429
2096,3,96.35,7.13,-5.34,0.89,74.16,12.4683870967742
2096,4,31.63,15.16,1.35,8.26,88.43,13.803
2096,5,181.88,22.25,9.76,16.01,85.97,12.4954838709677
2096,6,110.94,25.53,14.28,19.9,61.51,11.2503333333333
2096,7,77.3,27.59,14.38,20.98,52.66,13.211935483871
2096,8,218.69,28.44,16.09,22.27,50.47,12.3516129032258
2096,9,79.43,25.41,11.52,18.47,57.04,13.8913333333333
2096,10,29.02,16,3.36,9.68,63.62,12.6367741935484
2096,11,113.34,12.22,2.19,7.2,51.57,10.0293333333333
2096,12,135.7,3.49,-7.54,-2.02,45.13,11.0358064516129
2097,1,249.42,2.99,-7.01,-2.01,54.16,9.99903225806452
2097,2,106.92,5.63,-6.28,-0.32,70.02,11.9067857142857
2097,3,196.37,6.94,-2.79,2.07,75.15,9.72774193548387
2097,4,28.46,16.58,0.78,8.68,118.25,15.7966666666667
2097,5,158.23,23.27,9.1,16.19,116.89,14.1758064516129
2097,6,85.51,29.17,15.68,22.43,106.29,13.4896666666667
2097,7,74.23,31.18,17.38,24.28,76.06,13.8067741935484
2097,8,374.92,28.82,16.57,22.7,52.94,12.2467741935484
2097,9,192.28,26.44,14.36,20.4,47.59,12.0803333333333
2097,10,443.93,17.14,4.68,10.91,42.77,12.461935483871
2097,11,179.6,11.3,0.92,6.11,50.16,10.376
2097,12,259.73,3.75,-6.53,-1.39,34.26,10.2829032258065
2098,1,44.35,1.61,-10.8,-4.6,40.07,12.4174193548387
2098,2,49.26,4.14,-8.6,-2.23,60.26,12.7410714285714
2098,3,63.07,9.36,-2.71,3.32,85.2,12.0706451612903
2098,4,61.57,17.75,3.7,10.72,129.62,14.047
2098,5,110.04,22.17,7.54,14.86,140.37,14.6348387096774
2098,6,110.94,25.86,11.06,18.46,127.4,14.7926666666667
2098,7,82.2,29,15.45,22.23,105.99,13.5474193548387
2098,8,77.84,29.26,15.48,22.37,72.54,13.7812903225806
2098,9,315.28,25.34,11.3,18.32,50.57,14.0456666666667
2098,10,61.25,20.38,5.88,13.13,42.22,14.5035483870968
2098,11,139.3,11.3,-0.08,5.61,33.32,11.3793333333333
2098,12,60.65,3.06,-6.65,-1.8,32.47,9.7041935483871
2099,1,122.23,1.22,-11.42,-5.1,29.4,12.6341935483871
2099,2,17.87,2.15,-10.26,-4.05,41.69,12.4082142857143
2099,3,211,8.67,-3.31,2.68,76.85,11.9770967741935
2099,4,99.08,16.74,4.09,10.41,116.5,12.6483333333333
2099,5,43.18,24.51,8.74,16.63,165.78,15.7703225806452
2099,6,107.86,24.83,11.19,18.01,148.61,13.6436666666667
2099,7,128.36,30.18,16.54,23.36,138.85,13.6348387096774
2099,8,62,30.37,17.04,23.71,108.99,13.3222580645161
2099,9,140.66,23.63,9.76,16.69,62.5,13.8746666666667
2099,10,111.62,18.98,5.06,12.02,41.56,13.9190322580645
2099,11,92.76,11.16,-1.15,5.01,28.68,12.308
2099,12,84.22,3.62,-6.43,-1.41,21.94,10.0567741935484
2100,1,69.46,0.7,-12.01,-5.65,28.2,12.708064516129
2100,2,127.86,4.79,-9.49,-2.35,38.02,14.2807142857143
2100,3,120.06,8.99,-3.71,2.64,62.72,12.6951612903226
2100,4,43.04,17.31,2.21,9.76,116.14,15.0963333333333
2100,5,94.34,22.97,9.31,16.14,145.64,13.6558064516129
2100,6,63.76,25.84,12.42,19.13,164.04,13.4226666666667
2100,7,162.1,30.43,17.74,24.08,167.61,12.6870967741935
2100,8,65.09,30.09,16.9,23.5,136.97,13.1825806451613
2100,9,232.04,22.92,8.93,15.93,90.72,13.982
2100,10,166.02,19.1,5.37,12.23,54.13,13.7264516129032
2100,11,150.31,11.7,0.72,6.21,29.71,10.9723333333333
2100,12,82.82,5.34,-4.59,0.38,20.53,9.93129032258065
2101,1,190.48,4,-6.42,-1.21,22.6,10.4209677419355
2101,2,3.26,0.87,-10.95,-5.04,28.58,11.82
2101,3,64.4,7.97,-3.16,2.41,43.89,11.1241935483871
2101,4,92.63,18.99,3.91,11.45,97.8,15.077
2101,5,111.4,22.08,8.86,15.47,131.19,13.2187096774194
2101,6,129.66,28.5,15.11,21.81,168.29,13.391
2101,7,137.71,29.52,17.22,23.37,175.09,12.3012903225806
2101,8,210.18,27.65,14.82,21.24,157.11,12.8296774193548
2101,9,85.12,26.32,11.61,18.96,128.81,14.71
2101,10,206.4,18.56,5.14,11.85,78.14,13.4209677419355
2101,11,15.46,11.51,-0.42,5.54,39.22,11.9326666666667
2101,12,107.92,6.48,-4.6,0.94,23.31,11.0829032258065
2102,1,73.52,2.12,-8.23,-3.05,17,10.3487096774194
2102,2,15.86,5.42,-7.27,-0.93,25.37,12.6907142857143
2102,3,132.79,7.8,-4.71,1.55,44.55,12.5045161290323
2102,4,57.14,19.09,3.82,11.45,74.43,15.2633333333333
2102,5,168.28,21.58,8.66,15.12,101.89,12.9216129032258
2102,6,87.19,26.64,12.02,19.33,153.95,14.6203333333333
2102,7,107.65,29.81,16.97,23.39,171.4,12.8458064516129
2102,8,138.97,29.56,15.45,22.51,183.62,14.1170967741935
2102,9,182.81,25.83,12.26,19.04,152.47,13.5663333333333
2102,10,50.54,17.22,4.55,10.88,93.28,12.6725806451613
2102,11,90.89,10.54,-0.82,4.86,54.95,11.3616666666667
2102,12,39.44,2.54,-7.59,-2.52,23.65,10.1303225806452
2103,1,213.07,2.94,-8.05,-2.55,18.88,10.9883870967742
2103,2,206.15,8.56,-3.43,2.56,25.28,11.9942857142857
2103,3,77.95,12.16,0.36,6.26,34.87,11.7974193548387
2103,4,110.74,14.18,1.98,8.08,58.85,12.194
2103,5,144.46,21.75,9.54,15.64,76.09,12.2074193548387
2103,6,28.84,28.59,13.09,20.84,131.03,15.506
2103,7,117.71,29.78,17.01,23.39,159.63,12.7709677419355
2103,8,44.51,29.46,15.41,22.43,175.09,14.0483870967742
2103,9,62.15,23.62,8.87,16.25,158.57,14.752
2103,10,206.23,18.8,6.19,12.5,120.9,12.6138709677419
2103,11,20.16,11.41,-1.34,5.03,74.51,12.7586666666667
2103,12,95.08,8.34,-1.81,3.27,48.29,10.151935483871
2104,1,86.66,3.72,-5.84,-1.06,25.17,9.55677419354839
2104,2,193.75,6.05,-5.93,0.06,23.09,11.9825
2104,3,144.67,7.19,-3.89,1.65,23.2,11.0741935483871
2104,4,68.05,17.22,2.61,9.92,44.69,14.6016666666667
2104,5,189.3,20.66,7.34,14,75.59,13.3235483870968
2104,6,60.71,27.39,12.71,20.05,94.42,14.676
2104,7,36.01,30.41,16.26,23.34,133.27,14.1554838709677
2104,8,69.17,29.34,15.5,22.42,162.31,13.8474193548387
2104,9,47.14,25.32,11.87,18.59,154.95,13.448
2104,10,71,19.41,6.19,12.8,134.9,13.2170967741935
2104,11,37,10.98,-0.43,5.27,87.55,11.4053333333333
2104,12,49.2,3.24,-7.58,-2.17,46.97,10.8241935483871
2105,1,65.54,0.93,-11.49,-5.28,31.74,12.4190322580645
2105,2,19.97,3.61,-10.12,-3.25,26.22,13.7264285714286
2105,3,77.57,9.9,-1.66,4.12,27.83,11.5548387096774
2105,4,97.96,15.89,2.53,9.21,35.38,13.3566666666667
2105,5,105.76,23.75,9.85,16.8,54.42,13.8925806451613
2105,6,114.2,26.33,13.16,19.74,88.74,13.175
2105,7,147.92,30.96,17.35,24.16,100.81,13.6138709677419
2105,8,98.66,30.9,16.29,23.59,136.24,14.6109677419355
2105,9,32.9,25.18,10.64,17.91,147.68,14.5416666666667
2105,10,29.99,16.61,2.27,9.44,119.79,14.3416129032258
2105,11,262.37,11.27,0.95,6.11,93.16,10.3253333333333
2105,12,138.73,5.7,-4.35,0.67,65.79,10.048064516129
2106,1,115.87,1.51,-8.16,-3.33,41.12,9.67129032258064
2106,2,74.52,3.45,-7.98,-2.27,37.79,11.4332142857143
2106,3,148.09,9.91,-2.71,3.6,36.97,12.6106451612903
2106,4,224.16,14.69,3.55,9.12,33.57,11.1423333333333
2106,5,272.03,20.78,8.18,14.48,41.08,12.6045161290323
2106,6,84.91,27.59,12.97,20.28,61.43,14.6143333333333
2106,7,134.09,27.21,14.31,20.76,90.18,12.9009677419355
2106,8,14.3,29.69,15.29,22.49,99.55,14.4006451612903
2106,9,331.18,23.41,13.86,18.64,96.96,9.54833333333333
2106,10,199.5,17.39,5.83,11.61,108.46,11.5609677419355
2106,11,117.47,11.44,0.03,5.73,92.31,11.411
2106,12,114.7,5.9,-4.9,0.5,72.9,10.7967741935484
2107,1,231.73,1.87,-10.55,-4.34,53.31,12.4241935483871
2107,2,138.5,1.4,-9.82,-4.21,41.58,11.2146428571429
2107,3,83.93,6.14,-5.64,0.25,44.58,11.7845161290323
2107,4,205.68,15.28,0.86,8.07,47.79,14.424
2107,5,108.06,20.52,6.33,13.43,43.94,14.1906451612903
2107,6,106.6,25.81,13.07,19.44,47.66,12.7486666666667
2107,7,97.93,28.93,15.66,22.3,61.63,13.2693548387097
2107,8,101.98,29.22,16.04,22.63,95.57,13.1758064516129
2107,9,99.78,25.21,11.54,18.37,87.09,13.6716666666667
2107,10,299.26,16.18,5.36,10.77,80.92,10.82
2107,11,199.02,12.1,1.8,6.95,86.12,10.2973333333333
2107,12,240.26,3.36,-7.36,-2,60.08,10.7209677419355
2108,1,33.47,0.4,-12.05,-5.83,51.22,12.4438709677419
2108,2,117.98,7.62,-5.34,1.14,76.62,12.9657142857143
2108,3,84.19,9.2,-3.57,2.82,67.28,12.7629032258065
2108,4,112.43,14.59,2.45,8.52,65.97,12.1376666666667
2108,5,87.16,21.13,7.92,14.53,57.16,13.2145161290323
2108,6,206.36,27.41,13.68,20.54,53.07,13.7266666666667
2108,7,146.86,30.17,17.21,23.69,53.53,12.9574193548387
2108,8,128.69,29.7,16.31,23.01,63.02,13.3912903225806
2108,9,45.25,24.12,10.42,17.27,84.54,13.7033333333333
2108,10,54.13,17.8,3.07,10.44,70.57,14.7303225806452
2108,11,152.28,11.37,0.35,5.86,67.62,11.0193333333333
2108,12,63.19,5.31,-4.85,0.23,62.33,10.1635483870968
2109,1,39.18,1.34,-10.75,-4.7,52.86,12.0864516129032
2109,2,105.41,3.63,-8.12,-2.25,64.66,11.7557142857143
2109,3,102.44,7.92,-3.09,2.42,75.34,11.0022580645161
2109,4,80.7,14.53,1.81,8.17,84.61,12.7176666666667
2109,5,52.14,22.37,7.33,14.85,91.09,15.0370967741936
2109,6,189.88,26.5,14.4,20.45,64.72,12.1023333333333
2109,7,173.11,29,15.22,22.11,55.36,13.7864516129032
2109,8,109.54,27.64,14.82,21.23,50.08,12.82
2109,9,175.26,26.95,14.24,20.6,57.77,12.711
2109,10,43.45,19.15,5.45,12.3,72.56,13.7038709677419
2109,11,82.57,12.02,0.33,6.17,53.39,11.6943333333333
2109,12,73.92,4.08,-6.73,-1.33,46.65,10.8145161290323
2110,1,99.89,3.09,-6.39,-1.65,53.9,9.47096774193548
2110,2,87.06,1.47,-9.3,-3.92,52.89,10.7660714285714
