YEAR MONTH PRCP TMAX TMIN TAVG ET DIF
2012 11 120.76 8.01 -2.42 2.79 32.35 10.43
2012 12 142.47 1.57 -8.89 -3.66 17.08 10.46
2013 1 118.51 -0.43 -12.18 -6.31 14.12 11.75
2013 2 68.39 2.13 -9.4 -3.64 20.29 11.53
2013 3 65.25 8.03 -3.19 2.42 44.11 11.22
2013 4 110.2 14.49 1.28 7.88 80.41 13.22
2013 5 96.54 18.69 4.79 11.74 119.46 13.9
2013 6 100.29 26.73 12.78 19.76 162.88 13.95
2013 7 209.14 26.38 14.81 20.6 158.33 11.57
2013 8 158.64 26.22 12.61 19.41 154.22 13.61
2013 9 35.3 23.72 9.86 16.79 117.65 13.86
2013 10 38.77 16.59 2.53 9.56 73.81 14.06
2013 11 74.2 10.8 -0.73 5.04 37.72 11.53
2013 12 259.67 1.09 -7.41 -3.16 15.94 8.5
2014 1 169.06 0.29 -10.98 -5.35 14.98 11.27
2014 2 120.8 1.61 -7.96 -3.17 19.09 9.57
2014 3 109.68 6.37 -4.59 0.89 40.31 10.97
2014 4 77.06 12.56 0.06 6.31 73.42 12.51
2014 5 109.64 18.31 5.24 11.77 115.94 13.07
2014 6 84.21 24.89 11.58 18.24 152.62 13.31
2014 7 99.76 27.25 13.69 20.47 170.88 13.56
2014 8 98.34 25.98 12.69 19.33 152.06 13.28
2014 9 47.11 22.92 9.85 16.39 112.91 13.07
2014 10 31.11 16.9 2.19 9.55 75.46 14.71
2014 11 125.44 8 -2.42 2.79 32.32 10.41
2014 12 69.72 0.75 -9.25 -4.25 16 10
2015 1 93.74 1.19 -10.17 -4.49 16.08 11.36
2015 2 89.18 0.02 -12.6 -6.29 17.88 12.62
2015 3 77.16 5.41 -5.78 -0.19 38.8 11.18
2015 4 96.51 14.35 0.53 7.44 81.47 13.82
2015 5 69.55 20.74 6.88 13.81 128.24 13.86
2015 6 130.45 23.76 11.37 17.57 144.83 12.4
2015 7 31.36 27.65 14.15 20.9 172.25 13.5
2015 8 69.82 26.37 12.61 19.49 154.78 13.76
2015 9 98.49 24.01 9.6 16.81 119.14 14.41
2015 10 69.97 16.31 3.62 9.97 70.42 12.7
2015 11 91.95 10.03 -0.14 4.95 34.88 10.18
2015 12 193.14 2.01 -8.46 -3.23 17.5 10.47
2016 1 102.45 -0.73 -11.78 -6.26 13.75 11.04
2016 2 88.99 1.12 -10.34 -4.61 18.84 11.46
2016 3 67.74 5.89 -6.39 -0.26 40.04 12.28
2016 4 67.74 12.57 -0.92 5.82 74.71 13.49
2016 5 46.2 20.56 4.91 12.74 130.98 15.65
2016 6 56.64 25.24 10.51 17.87 159.01 14.74
2016 7 115.6 28.26 13.2 20.73 181.25 15.05
2016 8 70.81 27.8 13.85 20.82 162.04 13.94
2016 9 140.14 23.97 11.18 17.58 115.57 12.79
2016 10 19.16 17.33 2.61 9.97 76.64 14.72
2016 11 82.57 8.55 -1.25 3.65 32.66 9.8
2016 12 26.42 0.42 -9.78 -4.68 15.65 10.2
2017 1 76.89 0.3 -11.46 -5.58 15.02 11.77
2017 2 32.17 0.99 -11.69 -5.35 18.71 12.68
2017 3 70.92 4.46 -6.21 -0.88 36 10.67
2017 4 110.33 10.59 0.02 5.3 64.67 10.57
2017 5 141.05 18.9 6.06 12.48 117.68 12.84
2017 6 72.43 25.44 11.98 18.71 155.58 13.47
2017 7 83.82 27.25 12.96 20.1 173.7 14.28
2017 8 24.37 26.94 11.92 19.43 162.14 15.02
2017 9 95.7 23.07 10.29 16.68 112.61 12.78
2017 10 47.61 17.28 3.45 10.37 75.36 13.83
2017 11 37.8 10.29 -1.29 4.5 36.9 11.58
2017 12 99.55 3.05 -7.14 -2.04 18.79 10.19
2018 1 64.1 0.02 -9.95 -4.97 14.53 9.97
2018 2 47.47 1.08 -11.01 -4.97 18.83 12.09
2018 3 76.92 4.74 -5.41 -0.34 36.23 10.15
2018 4 96.7 15.11 2.19 8.65 81.84 12.91
2018 5 80.53 21.49 6.17 13.83 134.26 15.32
2018 6 55.81 24.78 11.29 18.04 152.83 13.49
2018 7 145.67 26.6 13.92 20.26 164.36 12.68
2018 8 56.25 26.1 13.03 19.56 151.77 13.07
2018 9 30.53 23.92 8.88 16.4 121.15 15.04
2018 10 133.24 17.54 3.72 10.63 76.01 13.82
2018 11 94.05 9.99 -1.9 4.05 36.65 11.89
2018 12 37.1 0.62 -10.28 -4.83 16 10.9
2019 1 38.99 1.18 -10.83 -4.83 16.12 12.01
2019 2 56.52 1.32 -10.44 -4.56 19.85 11.76
2019 3 75.36 4.31 -6.32 -1 36.07 10.63
2019 4 41.22 13.85 1.07 7.46 78.41 12.78
2019 5 173.59 19.95 6.63 13.29 123.62 13.31
2019 6 48.74 23.76 11.61 17.69 143.85 12.15
2019 7 48.93 27.46 13.35 20.4 173.84 14.11
2019 8 129.63 26.29 13.81 20.05 149.66 12.49
2019 9 126.76 21.38 9.02 15.2 105.17 12.35
2019 10 86.79 17.66 3.97 10.81 75.37 13.69
2019 11 220.53 10.24 -0.41 4.91 35.63 10.65
2019 12 113.27 3.43 -7.13 -1.85 19.23 10.56
2020 1 116.33 1.11 -8.61 -3.75 15.69 9.71
2020 2 97.93 1.21 -11.16 -4.98 19.03 12.37
2020 3 111.34 5.98 -5.41 0.29 39.74 11.38
2020 4 118.13 13.35 0.63 6.99 76.11 12.71
2020 5 68.8 17.58 5.19 11.39 111.42 12.39
2020 6 94.35 25.63 12.05 18.84 156.72 13.57
2020 7 35.47 28.49 14 21.24 180.26 14.5
2020 8 78.36 27.27 12.81 20.04 161.64 14.45
2020 9 43.71 20.82 6.56 13.69 108.62 14.26
2020 10 23.89 15.47 1.95 8.71 70.12 13.52
2020 11 64.82 9.6 -2.7 3.45 36.25 12.3
2020 12 86.78 2.44 -7.94 -2.75 18.11 10.38
2021 1 87.89 -0.12 -11.45 -5.79 14.5 11.34
2021 2 42.32 0.69 -11.79 -5.55 18.26 12.48
2021 3 248.76 6.07 -2.99 1.54 37.92 9.06
2021 4 129.03 13.56 -0.45 6.56 78.51 14.01
2021 5 150.6 17.76 4.92 11.34 113.26 12.84
2021 6 14.81 25.69 9.78 17.73 164.56 15.91
2021 7 94.23 26.92 13.39 20.16 169.33 13.54
2021 8 66.12 25.77 11.37 18.57 155.06 14.4
2021 9 22.95 22.17 7.76 14.96 113.59 14.4
2021 10 60.1 17.24 2.65 9.95 76.24 14.59
2021 11 122.42 9.56 -0.61 4.47 34.55 10.17
2021 12 160.81 2.1 -8.46 -3.18 17.75 10.56
2022 1 126.75 0.96 -8.76 -3.9 15.53 9.72
2022 2 54.92 0.24 -11.11 -5.43 17.58 11.35
2022 3 113.87 4.37 -6.58 -1.11 35.98 10.96
2022 4 70.13 13.16 -0.79 6.19 77.16 13.96
2022 5 125.26 20.15 6.01 13.08 125.94 14.14
2022 6 39.55 25.6 11.24 18.42 159.35 14.36
2022 7 93.49 28.05 14.74 21.39 173.42 13.32
2022 8 71.73 25.82 12.26 19.04 152.39 13.55
2022 9 36.93 22.67 8.23 15.45 115.41 14.44
2022 10 29.14 18.44 2.31 10.38 81.43 16.14
2022 11 132.03 7.74 -2.24 2.75 31.57 9.97
2022 12 114.94 2.25 -7.37 -2.56 17.66 9.62
2023 1 171.63 1.15 -9.75 -4.3 15.98 10.9
2023 2 199.8 2.19 -8.78 -3.3 20.99 10.97
2023 3 100.17 7.62 -4.37 1.62 44.3 11.99
2023 4 120.78 12.75 -0.12 6.31 75.13 12.88
2023 5 116.79 21.02 6.31 13.67 131.52 14.71
2023 6 167.71 26.27 13.39 19.83 157.03 12.87
2023 7 66.32 28.94 15.67 22.3 176.98 13.27
2023 8 63.57 26.5 12.51 19.5 156.18 14
2023 9 123.33 22.02 8.24 15.13 110.86 13.78
2023 10 30.76 18.06 4.31 11.19 76.48 13.74
2023 11 48.09 10.62 -1.95 4.34 37.73 12.57
2023 12 86.47 0.66 -9.4 -4.37 15.81 10.06
2024 1 72.22 0.24 -11.4 -5.58 14.94 11.64
2024 2 51.9 2.35 -8.61 -3.13 20.5 10.96
2024 3 39.95 6.79 -4.32 1.23 41.3 11.11
2024 4 137.59 13.27 0.11 6.69 76.49 13.16
2024 5 129.26 18.8 5.95 12.38 117.31 12.85
2024 6 119.29 24.34 12.4 18.37 145.07 11.93
2024 7 127.8 27.34 14.68 21.01 167.46 12.66
2024 8 91.21 26.94 13.83 20.39 155.37 13.11
2024 9 35.08 21.37 8.01 14.69 108.47 13.36
2024 10 145.48 16.99 4.28 10.64 72.94 12.71
2024 11 68.41 9.61 -1.71 3.95 35.6 11.32
2024 12 46.77 2.07 -8.65 -3.29 17.75 10.72
2025 1 62.26 -1.54 -13.06 -7.3 12.78 11.53
2025 2 65.95 2.17 -9.57 -3.7 20.38 11.74
2025 3 153.24 5.31 -4.4 0.45 37.04 9.71
2025 4 77.05 13.24 0.84 7.04 75.31 12.4
2025 5 109.07 19.27 5.78 12.52 120.76 13.49
2025 6 126.41 25.24 11.61 18.43 155.32 13.64
2025 7 36.95 27.38 13.85 20.61 171.32 13.53
2025 8 94.12 26.32 13.03 19.67 153.46 13.29
2025 9 66.02 21.98 9.44 15.71 108.41 12.54
2025 10 182.67 18 4.68 11.34 76.52 13.33
2025 11 97.08 9.6 -0.28 4.66 34.34 9.88
2025 12 112.44 1.98 -8.66 -3.34 17.62 10.64
2026 1 63.78 0.79 -11.69 -5.45 15.64 12.48
2026 2 65.77 1.92 -9.36 -3.72 19.95 11.28
2026 3 60.99 5.6 -5.31 0.15 38.61 10.91
2026 4 48.35 15.11 1.11 8.11 83.49 14
2026 5 99.21 19.8 5.55 12.67 124.8 14.26
2026 6 60.76 24.82 11.86 18.34 151.1 12.97
